Case #,Incident Code,Report Time,Case Status,Start Occurred,End Occurred,Building,Location 1,Location 2,Stolen,Damaged,Summary
5000117,OUTSIDE - O.P.D. OTHER,2005-01-13T03:37:00Z,,2005-01-13T03:37:00Z,,N/A,601 S. 32nd St.,SINGLE FAMILY - off campus,0,0,
5000119,LARCENY - FROM BUILDING,2005-01-13T11:03:00Z,,2005-01-12T15:00:00Z,2005-01-13T08:00:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,100,0,
5000120,MEDICAL EMERGENCY,2005-01-13T11:25:00Z,,2005-01-13T11:25:00Z,2005-01-13T11:25:00Z,Cather Hall,609 N. 17th St.,UNL RESIDENCE HALL,0,0,
5000122,MEDICAL EMERGENCY,2005-01-13T13:50:00Z,,2005-01-13T13:50:00Z,,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,
5000125,LOST OR STOLEN ITEM,2005-01-13T16:52:00Z,,2005-01-13T10:30:00Z,2005-01-13T14:30:00Z,Andrews Hall,625 N. 14th St.,UNL ACADEMIC BUILDING,300,0,
5000129,FIRE (WORKING) - ALARM,2005-01-13T23:39:00Z,,2005-01-13T23:39:00Z,,N/A,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,0,
5000133,ALCOHOL - DRUNK,2005-01-14T01:39:00Z,,2005-01-14T01:39:00Z,,N/A,14th/Avery - Holdrege,SIDEWALK,0,0,
5000134,ASSAULT - NON DOMESTIC,2005-01-14T02:12:00Z,,2005-01-14T01:25:00Z,,14th & Avery Parking Garage,1111 N. 14th St.,GOVT. PARKING GARAGE (UNL),0,0,
5000136,ACCIDENTS - P.D. NOT REPORTABLE,2005-01-14T08:09:00Z,,2005-01-14T08:47:00Z,,Nebraska Hall,900 N. 16th St.,GOVT. PARKING LOT (UNL),0,0,
5000140,LOST OR STOLEN ITEM,2005-01-14T20:03:00Z,,2005-01-14T07:30:00Z,2005-01-14T11:30:00Z,N/A,,UNKNOWN,50,0,
5000142,LOST OR STOLEN ITEM,2005-01-14T21:58:00Z,,2005-01-14T14:30:00Z,2005-01-14T17:00:00Z,N/A,,UNKNOWN,0,0,
5000143,NARCOTICS - POSSESSION,2005-01-15T00:39:00Z,,2005-01-14T22:40:00Z,2005-01-14T22:40:00Z,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,
5000145,ALCOHOL - MINOR IN POSSESSION,2005-01-15T01:33:00Z,,2005-01-14T23:41:00Z,2005-01-14T23:41:00Z,Kauffman Hall,630 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000146,ALCOHOL - DWI,2005-01-15T03:39:00Z,,2005-01-15T02:26:00Z,2005-01-15T02:26:00Z,N/A,,STREET,0,0,
5000148,ALCOHOL - DRUNK,2005-01-15T06:07:00Z,,2005-01-15T06:07:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,
5000149,MEDICAL EMERGENCY,2005-01-15T12:21:00Z,,2005-01-15T12:21:00Z,2005-01-15T12:30:00Z,Bob Devaney Sports Center,1600 Court St.,SPORT FACILITIES,0,0,
5000158,ASSAULT - NON DOMESTIC,2005-01-16T00:56:00Z,,2005-01-16T00:56:00Z,,Nebraska Union,"1400 ""R"" St.","UNL SUPPORT FACILITY (office, service)",0,0,
5000159,ALCOHOL - MINOR IN POSSESSION,2005-01-16T04:23:00Z,,2005-01-16T01:36:00Z,2005-01-16T01:36:00Z,N/A,,STREET,0,0,
5000169,ALCOHOL - MINOR IN POSSESSION,2005-01-17T02:06:00Z,,2005-01-17T02:06:00Z,2005-01-17T02:06:00Z,N/A,,GOVT. PARKING LOT (UNL),0,0,
5000174,ACCIDENTS - P.D. NOT REPORTABLE,2005-01-17T16:23:00Z,,2005-01-17T16:19:00Z,,17 & R Parking Garage,300 N. 17th St.,GOVT. PARKING GARAGE (UNL),0,0,
5000177,BURGLARY,2005-01-17T20:56:00Z,,2005-01-15T00:00:00Z,2005-01-17T10:30:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,300,0,
5000178,OUTSIDE - O.P.D. OTHER,2005-01-18T00:39:00Z,,2005-01-18T00:39:00Z,2005-01-18T00:39:00Z,N/A,Huntington Ave. and N. 33rd Street,STREET,0,0,
5000180,LARCENY - GAS FROM SELF SERVICE PUMP,2005-01-18T07:44:00Z,,2005-01-18T07:44:00Z,,N/A,"1540 ""P"" St.",CONVENIENCE STORE,33.1,0,
5000181,LOST OR STOLEN ITEM,2005-01-18T09:59:00Z,,2005-01-10T07:30:00Z,2005-01-12T16:00:00Z,N/A,City of Lincoln,UNKNOWN,100,0,
5000184,MEDICAL EMERGENCY,2005-01-18T11:49:00Z,,2005-01-18T11:49:00Z,,Fairfield Hall,"1545 ""U"" St.",UNL ACADEMIC BUILDING,0,0,
5000185,ACCIDENTS - P.D. H&R NOT REPORTABLE,2005-01-18T12:17:00Z,,2005-01-18T08:00:00Z,2005-01-18T11:50:00Z,N/A,Area 20 Animal Science,GOVT. PARKING LOT (UNL),0,0,
5000186,LOST OR STOLEN ITEM,2005-01-18T12:40:00Z,,2005-01-14T22:30:00Z,2005-01-15T14:00:00Z,N/A,City of Lincoln,UNKNOWN,150,0,
5000188,ACCIDENTS - P.D. H&R NOT REPORTABLE,2005-01-18T17:11:00Z,,2005-01-18T08:00:00Z,2005-01-18T17:10:00Z,Varner Hall,3835 Holdrege St.,GOVT. PARKING LOT (UNL),0,0,
5000191,VANDALISM - OTHER,2005-01-18T19:01:00Z,,2005-01-18T10:30:00Z,2005-01-18T17:45:00Z,N/A,N. 146th Street and N. 14th Street,GOVT. PARKING LOT (UNL),0,280,
5000192,VANDALISM - OTHER,2005-01-18T19:25:00Z,,2005-01-18T09:45:00Z,2005-01-18T10:00:00Z,N/A,N. 146th Street and N. 14th Street,GOVT. PARKING LOT (UNL),0,80,
5000193,BURGLARY,2005-01-18T22:08:00Z,,2005-01-18T14:30:00Z,2005-01-18T18:45:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,70,0,
5000194,NARCOTICS - POSSESSION,2005-01-19T01:24:00Z,,2005-01-19T01:24:00Z,2005-01-19T01:24:00Z,N/A,"""R"" Street and N. 17th Street",SIDEWALK,0,0,
5000195,NARCOTICS - POSSESSION,2005-01-19T03:53:00Z,,2005-01-19T03:53:00Z,,N/A,1140 N 14th Parking Lot,GOVT. PARKING LOT (UNL),0,0,
5000200,LARCENY - MOTOR VEH. ACCESSORIES,2005-01-19T10:11:00Z,,2004-11-19T10:36:00Z,2005-01-07T10:36:00Z,Transportation Services,1931 N. 14th St.,GOVT. PARKING LOT (UNL),240,0,
5000201,ACCIDENTS - P.D. REPORTABLE,2005-01-19T11:31:00Z,,2005-01-19T11:28:00Z,,N/A,South Stadium Parking Lot,GOVT. PARKING LOT (UNL),0,0,
5000203,LARCENY - OTHER OR FROM OPEN AREA,2005-01-19T13:01:00Z,,2005-01-18T09:00:00Z,2005-01-18T17:00:00Z,N/A,,OTHER LOT/FIELD,175,0,
5000206,ACCIDENTS - P.D. REPORTABLE,2005-01-19T17:53:00Z,,2005-01-19T17:43:00Z,2005-01-19T17:43:00Z,N/A,"Staduim Drive and ""T"" St.",STREET,0,0,
5000207,NARCOTICS - POSSESSION,2005-01-19T21:57:00Z,,2005-01-19T21:57:00Z,,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000209,ACCIDENTS - P.D. NOT REPORTABLE,2005-01-20T14:07:00Z,,2005-01-20T12:50:00Z,2005-01-20T12:55:00Z,Walter Scott Engineering Center,844 N. 16th St.,GOVT. PARKING LOT (UNL),0,0,
5000210,LARCENY - FROM BUILDING,2005-01-20T16:56:00Z,,2005-01-20T12:30:00Z,2005-01-20T16:50:00Z,Nebraska Union,"1400 ""R"" Street",OTHER RETAIL BUS.,40,0,
5000212,ACCIDENTS - P.D. REPORTABLE,2005-01-20T19:42:00Z,,2005-01-20T19:35:00Z,2005-01-20T19:42:00Z,N/A,"N. 15th Street and ""S"" Street",GOVT. PARKING LOT (UNL),0,0,
5000215,ALCOHOL - MINOR IN POSSESSION,2005-01-20T22:59:00Z,,2005-01-20T22:59:00Z,2005-01-20T23:12:00Z,Harper Hall,1150 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000216,MEDICAL EMERGENCY,2005-01-21T00:37:00Z,,2005-01-21T00:37:00Z,2005-01-21T00:37:00Z,Sandoz Hall,820 N. 17th St.,UNL RESIDENCE HALL,0,0,
5000217,MISC - OTHER,2005-01-21T00:56:00Z,,2005-01-21T00:56:00Z,,Andersen Hall,200 Centennial Mall N.,UNL ACADEMIC BUILDING,0,0,
5000218,ALCOHOL - DWI,2005-01-21T01:18:00Z,,2005-01-21T01:18:00Z,,N/A,"26th Street and ""U"" Street",STREET,0,0,
5000219,DISTURBANCE - OTHER,2005-01-21T07:00:00Z,,2005-01-21T01:00:00Z,2005-01-21T01:10:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000220,ACCIDENTS - P.D. H&R REPORTABLE,2005-01-21T10:03:00Z,,2005-01-20T16:30:00Z,2005-01-20T16:55:00Z,N/A,"""Q"" Street and N. 11th Street",GOVT. PARKING LOT (UNL),0,0,
5000232,BURGLARY,2005-01-21T17:39:00Z,,2005-01-21T13:30:00Z,2005-01-21T16:30:00Z,Temple Building,"1201 ""R"" St.",AUDITORIUM/THEATER,0,0,
5000234,LOST OR STOLEN ITEM,2005-01-21T18:44:00Z,,2005-01-21T13:30:00Z,2005-01-21T17:30:00Z,Burnett Hall,"1220 ""T"" St.",UNL ACADEMIC BUILDING,20,0,
5000235,WEAPONS - OTHER,2005-01-21T20:32:00Z,,2005-01-21T20:32:00Z,2005-01-21T20:32:00Z,N/A,14th Street,STREET,0,0,
5000242,ALCOHOL - MINOR IN POSSESSION,2005-01-22T01:40:00Z,,2005-01-22T01:32:00Z,,N/A,"""Y"" Street",STREET,0,0,
5000245,SS - CHECK WELFARE OF PERSON,2005-01-22T05:51:00Z,,2005-01-22T05:51:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000249,MEDICAL EMERGENCY,2005-01-22T18:14:00Z,,2005-01-22T18:14:00Z,2005-01-22T18:14:00Z,"Utility Plant, East",1901 N. 37th St.,PUBLIC UTILITIES (electrical plants),0,0,
5000255,ALCOHOL - DRUNK,2005-01-23T00:51:00Z,,2005-01-23T00:51:00Z,,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000256,VANDALISM - OTHER,2005-01-23T01:24:00Z,,2005-01-22T21:30:00Z,2005-01-23T00:30:00Z,N/A,601 N. 16th St.,OFF CAMPUS/GREEK HOUSING,0,450,
5000257,ASSAULT - NON DOMESTIC,2005-01-23T02:01:00Z,,2005-01-23T01:50:00Z,2005-01-23T02:01:00Z,N/A,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,
5000264,MISC - OTHER,2005-01-23T19:57:00Z,,2005-01-23T19:40:00Z,,Hamilton Hall,639 N. 12th St.,UNL ACADEMIC BUILDING,0,0,
5000265,ACCIDENTS - P.D. H&R REPORTABLE,2005-01-23T19:58:00Z,,2005-01-20T18:30:00Z,2005-01-23T19:50:00Z,N/A,860 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,
5000268,MEDICAL EMERGENCY,2005-01-24T10:54:00Z,,2005-01-24T10:54:00Z,,N/A,2101,OTHER RETAIL BUS.,0,0,
5000270,MISC - OTHER,2005-01-24T13:06:00Z,,2004-12-24T00:24:00Z,2005-01-20T10:36:00Z,Miller Hall,,INTERNET/CYBERSPACE,0,0,
5000271,ACCIDENTS - P.D. NOT REPORTABLE,2005-01-24T13:50:00Z,,2005-01-21T23:30:00Z,,N/A,N. 146th Street and N. 14th Street,GOVT. PARKING LOT (UNL),0,0,
5000275,VANDALISM - OTHER,2005-01-24T16:14:00Z,,2005-01-23T00:30:00Z,2005-01-23T11:30:00Z,N/A,"""R"" Street and N. 17th Street",GOVT. PARKING LOT (UNL),0,0,
5000286,LARCENY - FROM BUILDING,2005-01-25T08:03:00Z,,2005-01-14T06:00:00Z,2005-01-21T14:00:00Z,Oldfather Hall,660 N. 12th St.,UNL ACADEMIC BUILDING,6995,0,
5000288,MEDICAL EMERGENCY,2005-01-25T09:29:00Z,,2005-01-25T09:29:00Z,2005-01-25T09:29:00Z,University Health Center,"1500 ""U"" St.",HOSPITAL/CLINIC/ETC,0,0,
5000290,FIRE (WORKING) - ALARM,2005-01-25T10:41:00Z,,2005-01-25T10:41:00Z,2005-01-25T10:41:00Z,Smith Hall,1120 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000291,LOST OR STOLEN ITEM,2005-01-25T14:36:00Z,,2005-01-21T09:30:00Z,2005-01-22T17:00:00Z,Campus Recreation Center,841 N. 14th St.,"UNL SUPPORT FACILITY (office, service)",0,0,
5000296,LOST OR STOLEN ITEM,2005-01-25T22:20:00Z,,2005-01-25T16:00:00Z,2005-01-25T19:00:00Z,N/A,,UNKNOWN,60,0,
5000298,TRESPASSING,2005-01-25T23:50:00Z,,2005-01-25T23:50:00Z,2005-01-25T23:50:00Z,Love Library North,"1248 ""R"" St.",LIBRARY,0,0,
5000305,LARCENY - FROM MOTOR VEHICLE,2005-01-26T17:05:00Z,,2005-01-24T17:30:00Z,2005-01-25T17:30:00Z,N/A,Area 3 UNL Parking Lot,GOVT. PARKING LOT (UNL),14,0,
5000308,VANDALISM - OTHER,2005-01-26T18:38:00Z,,2005-01-23T00:00:00Z,2005-01-26T18:38:00Z,N/A,"1601 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,10,
5000309,BURGLARY,2005-01-26T19:14:00Z,,2005-01-11T17:00:00Z,2005-01-26T17:00:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,2520,0,
5000312,ACCIDENTS - P.D. NOT REPORTABLE,2005-01-26T22:29:00Z,,2005-01-26T22:29:00Z,,N/A,"""W"" Street and N. 27th Street",STREET,0,100,
5000313,ALCOHOL - DWI,2005-01-27T01:53:00Z,,2005-01-27T01:53:00Z,2005-01-27T01:53:00Z,N/A,Vine Street and N. 26th Street,STREET,0,0,
5000317,LARCENY - FROM BUILDING,2005-01-27T11:46:00Z,,2005-01-03T08:00:00Z,2005-01-14T17:00:00Z,College Of Business Admin/,512 N. 12th St.,UNL ACADEMIC BUILDING,150,0,
5000319,SUSPICIOUS PERSON,2005-01-27T14:23:00Z,,2005-01-24T01:30:00Z,2005-01-24T01:40:00Z,Architecture Hall,402 Stadium Drive,GOVT. PARKING LOT (UNL),0,0,
5000320,ALCOHOL - DRUNK,2005-01-27T14:44:00Z,,2005-01-27T14:44:00Z,2005-01-27T14:44:00Z,N/A,Holdrege Street and N. 27th Street,STREET,0,0,
5000321,ACCIDENTS - P.D. H&R REPORTABLE,2005-01-27T17:08:00Z,,2005-01-27T08:30:00Z,2005-01-27T17:00:00Z,N/A,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,
5000322,ACCIDENTS - P.D. H&R REPORTABLE,2005-01-27T17:22:00Z,,2005-01-26T07:40:00Z,2005-01-27T17:22:00Z,N/A,200 Centennial Mall N.,GOVT. PARKING LOT (UNL),0,0,
5000324,DISTURBANCE - OTHER,2005-01-27T21:34:00Z,,2005-01-10T00:00:00Z,2005-01-27T00:00:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,0,
5000326,ALCOHOL - DRUNK,2005-01-28T01:36:00Z,,2005-01-28T01:36:00Z,,Selleck Quad,600 N. 15th St.,UNL RESIDENCE HALL,0,0,
5000330,MISC - OTHER,2005-01-28T12:11:00Z,,2005-01-28T00:01:00Z,2005-01-28T11:00:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,
5000331,TRESPASSING,2005-01-28T13:16:00Z,,2005-01-28T13:16:00Z,2005-01-28T13:16:00Z,Architecture Hall,402 Stadium Drive,UNL ACADEMIC BUILDING,0,0,
5000332,LARCENY - STOLEN BIKE,2005-01-28T15:43:00Z,Inactive,2004-12-17T00:00:00Z,2005-01-12T00:00:00Z,N/A,,OFF CAMPUS/GREEK HOUSING,100,0,
5000335,MEDICAL EMERGENCY,2005-01-28T23:25:00Z,,2005-01-28T23:20:00Z,2005-01-28T23:25:00Z,N/A,"1433 ""R"" St.",OFF CAMPUS/GREEK HOUSING,0,0,
5000338,ALCOHOL - DWI,2005-01-29T04:33:00Z,,2005-01-29T04:33:00Z,,N/A,,STREET,0,0,
5000343,VANDALISM - OTHER,2005-01-29T15:36:00Z,,2005-01-28T16:30:00Z,2005-01-29T15:36:00Z,N/A,N. 19th Street and Vine Street,GOVT. PARKING LOT (UNL),0,0,
5000340,MISC - OTHER,2005-01-29T16:40:00Z,,2005-01-28T09:30:00Z,2005-01-29T16:40:00Z,501 Building,501 Stadium Drive,INTERNET/CYBERSPACE,0,0,
5000344,ALCOHOL - MINOR IN POSSESSION,2005-01-30T00:33:00Z,,2005-01-30T00:33:00Z,2005-01-30T00:33:00Z,Sandoz Hall,820 N. 17th St.,GOVT. PARKING LOT (UNL),0,0,
5000346,OUTSIDE - O.P.D. OTHER,2005-01-30T03:07:00Z,,2005-01-30T02:00:00Z,2005-01-30T02:30:00Z,N/A,,ALLEY,0,0,
5000351,FIRE - FALSE ALARM,2005-01-30T19:44:00Z,,2005-01-30T19:44:00Z,2005-01-30T20:47:00Z,Schramm Hall,1130 N. 14th St.,UNL RESIDENCE HALL,0,100,
5000356,ALCOHOL - DWI,2005-01-31T01:11:00Z,,2005-01-31T05:03:00Z,2005-01-31T05:03:00Z,N/A,N. 17th Street and Vine Street,STREET,0,0,
5000359,TRAFFIC - OTHER,2005-01-31T02:32:00Z,,2005-01-31T02:32:00Z,2005-01-31T02:32:00Z,N/A,N. 14th Street and New Hampshire Street,STREET,0,0,
5000360,LARCENY - OTHER OR FROM OPEN AREA,2005-01-31T09:29:00Z,,2004-11-18T07:00:00Z,2005-01-31T07:00:00Z,Entomology Hall,1700 East Campus Mall,UNL ACADEMIC BUILDING,0,0,
5000361,ACCIDENTS - P.D. H&R NOT REPORTABLE,2005-01-31T10:05:00Z,,2004-12-17T17:00:00Z,2005-01-03T09:00:00Z,N/A,"""W"" Street and N. 17th Street",GOVT. PARKING LOT (UNL),0,0,
5000362,FRAUD - CREDIT CARDS/ATM/BANK CARD,2005-01-31T13:24:00Z,,2005-01-26T14:45:00Z,2005-01-26T14:45:00Z,Ross Van Brunt Building,313 N. 13th St.,OTHER RETAIL BUS.,0,0,
5000363,LARCENY - STOLEN BIKE,2005-01-31T13:47:00Z,,2005-01-27T17:00:00Z,2005-01-28T02:00:00Z,Nebraska Union,"1400 ""R"" St.",SIDEWALK,700,0,
5000364,ACCIDENTS - P.D. H&R NOT REPORTABLE,2005-01-31T14:00:00Z,,2005-01-27T17:30:00Z,2005-01-28T21:00:00Z,N/A,Vine Street and N. 18th Street,GOVT. PARKING LOT (UNL),0,0,
5000368,DISTURBANCE - OTHER,2005-01-31T17:10:00Z,,2005-01-31T17:05:00Z,2005-01-31T17:10:00Z,Abel Hall,860 N. 17th St.,UNL RESIDENCE HALL,0,0,
5000370,LARCENY - FROM MOTOR VEHICLE,2005-01-31T18:18:00Z,,2005-01-26T11:30:00Z,2005-01-29T15:47:00Z,N/A,Beadle Center Parking Lot,GOVT. PARKING LOT (UNL),150,0,
5000372,TRAFFIC - SUSPENDED DRIVER,2005-02-01T00:22:00Z,,2005-02-01T00:22:00Z,2005-02-01T00:22:00Z,N/A,"""T"" Street and N. 33rd Street",STREET,0,0,
5000373,TRESPASSING,2005-02-01T08:54:00Z,,2005-02-01T08:44:00Z,2005-02-01T08:54:00Z,Behlen Physics Lab,500 Stadium Drive,UNL ACADEMIC BUILDING,0,0,
5000375,ACCIDENTS - P.D. REPORTABLE,2005-02-01T11:00:00Z,,2005-02-01T11:00:00Z,,N/A,,GOVT. PARKING LOT (UNL),0,0,
5000377,LARCENY - FROM BUILDING,2005-02-01T14:15:00Z,,2005-02-01T09:55:00Z,2005-02-01T11:00:00Z,Mabel Lee Hall,840 N. 14th St.,UNL ACADEMIC BUILDING,80,0,
5000384,ALCOHOL - DRUNK,2005-02-02T01:20:00Z,,2005-02-02T01:20:00Z,2005-02-02T01:20:00Z,N/A,N. 10th Street and Avery Street,SIDEWALK,0,0,
5000394,ALCOHOL - DWI,2005-02-03T00:08:00Z,,2005-02-03T00:08:00Z,2005-02-03T00:08:00Z,N/A,"""Q"" Street and N. 16th Street",STREET,0,0,
5000397,ALCOHOL - DWI,2005-02-03T02:01:00Z,,2005-02-03T02:01:00Z,,N/A,Vine Street and N. 27th Street,STREET,0,0,
5000400,MEDICAL EMERGENCY,2005-02-03T09:54:00Z,,2005-02-03T09:54:00Z,2005-02-03T09:54:00Z,Plant Sciences Hall,1875 N. 38th St.,UNL ACADEMIC BUILDING,0,0,
5000401,VANDALISM - OTHER,2005-02-03T12:41:00Z,,2005-01-28T08:00:00Z,2005-01-28T23:59:00Z,Beadle Center,1901 Vine St.,GOVT. PARKING LOT (UNL),0,1000,
5000402,VANDALISM - BY GRAFFITI,2005-02-03T17:01:00Z,,2005-02-02T16:30:00Z,2005-02-03T17:01:00Z,Teachers College Hall,1400 Vine St.,UNL ACADEMIC BUILDING,0,20,
5000405,LOST OR STOLEN ITEM,2005-02-03T17:30:00Z,,2005-02-03T17:00:00Z,2005-02-03T17:15:00Z,N/A,City of Grand Island,UNKNOWN,0,0,
5000408,ALCOHOL - DWI,2005-02-03T23:57:00Z,,2005-02-03T23:57:00Z,,N/A,N. 17th Street,STREET,0,0,
5000409,ALCOHOL - DWI,2005-02-04T02:46:00Z,,2005-02-04T02:46:00Z,,N/A,"""Y"" Street Connector",STREET,0,0,
