Case #,Incident Code,Reported,Case Status,Start Occurred,End Occurred,Building,Location,Stolen,Damaged,Summary
12000035,ALCOHOL - MINOR IN POSSESSION,1/5/12 2:07,Cleared by Arrest,1/5/12 2:07,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Three UNL students and a non-student were passengers in a car stopped for speeding. MIP, Open Container and Drug Possession citations issued."
12000037,DISTURBANCE - OTHER,1/5/12 9:34,Cleared by Arrest,1/3/12 16:41,,Alexander Building,"1410 Q St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Unidentified male caused a disturbance in the Alexander building on 1/3/12.
12000038,AUTO THEFT,1/5/12 10:11,Inactive,1/4/12 21:30,1/5/12 10:11,N/A,3323 Starr Street (UNL APARTMENT),$0.00 ,$250.00 ,Attempted vehicle theft by punching out and damaging the steering column.
12000040,SS - CHECK WELFARE OF PERSON,1/5/12 12:26,Cleared by Exception,,,N/A,"(UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Concerns regarding a UNL employee working at a location outside of Lincoln.
12000041,TRESPASSING,1/5/12 17:20,Cleared by Arrest,1/5/12 17:20,1/5/12 17:20,Facilities Management Shops,"942 North 22nd St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Report of a person lying next to the building. Found to be previously banned from campus; cited and lodged at jail for Trespassing and Littering.
12000043,TRAFFIC - SUSPENDED DRIVER,1/5/12 20:00,Cleared by Arrest,1/5/12 20:00,,N/A,N 16TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student stopped for a traffic violation and found to be Driving Under Suspension. Student was cited and released.
12000045,ALCOHOL - DWI,1/6/12 0:30,Cleared by Arrest,1/6/12 0:30,,N/A,N 19TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Officer conducted a traffic stop near 22nd and Vine St.  Driver was cited for failing to signal turn, MIPC, DWI (0.02 violation), and was released from Detox to a sober person.  BAC 0.045."
12000046,ALCOHOL - DWI,1/6/12 2:11,Cleared by Arrest,1/6/12 2:11,,N/A,Q ST & N 13TH ST (STREET),$0.00 ,$0.00 ,"Officer conducted a traffic stop near 13th P-Q St.  Driver was cited for failing to signal turn, DWI, and was released to Detox staff.  BAC. 0.098."
12000047,NARCOTICS - POSSESSION,1/6/12 3:03,Cleared by Arrest,1/6/12 3:03,,N/A,N 16TH ST & U ST (STREET),$0.00 ,$0.00 ,"Non UNL affiliated male cited for Poss of Controlled Substance, DUI, Marijuana and no headlights. BAC .114."
12000052,MEDICAL EMERGENCY,1/6/12 12:34,Cleared by Exception,1/6/12 12:34,,N/A,CENTENNIAL MALL & R ST (SIDEWALK),$0.00 ,$0.00 ,"Non-student was intoxicated and fell, sustaining a minor head injury. Transported to hospital by LFR."
12000053,LARCENY - STOLEN BIKE,1/6/12 14:08,Inactive,11/15/11 8:00,1/6/12 13:00,Selleck Quad 4000,600 North 15th St. (SIDEWALK),$378.00 ,$0.00 ,Belated report of a yellow Trek and lock near the 4000 building.
12000056,OUTSIDE CRIME - REPORTS OUTSIDE JURISDICTION,1/6/12 15:56,Cleared by Exception,1/6/12 15:56,,"Utility Plant, East",1935 North 37th St (SIDEWALK),$0.00 ,$0.00 ,"UNLPD assisted with a stolen vehicle investigation initiating from Riverside, CA."
12000060,ALCOHOL - DWI,1/6/12 23:49,Cleared by Arrest,1/6/12 23:49,,N/A,N ANTELOPE VALLEY PKWY & VINE ST (STREET),$0.00 ,$0.00 ,UNL student stopped for improper driving. Taken to detox and cited for DWI & MIP (.207 BAC).
12000062,ALCOHOL - DWI,1/7/12 2:25,Cleared by Arrest,1/7/12 2:25,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student stopped for no headlights at night. He was cited for DWI (.106 BAC) and taken to detox.
12000063,ALCOHOL - MINOR IN POSSESSION,1/7/12 2:47,Cleared by Arrest,1/7/12 2:47,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Two students contacted on a traffic stop. Cited released for Open Container and MIP-C (.061 & .062 BAC).
12000067,TRAFFIC - SUSPENDED DRIVER,1/7/12 17:18,Cleared by Arrest,1/7/12 17:18,,N/A,N 17TH ST & N ANTELOPE VALLEY PKWY (STREET),$0.00 ,$0.00 ,Non-student cited and released for Driving Under Suspension following a traffic infraction.
12000071,LITTERING,1/8/12 2:10,Cleared by Arrest,1/8/12 2:10,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,Non-student cited and released for Littering (Urinating in Public). .197 BAC
12000072,ALCOHOL - DWI,1/8/12 2:55,Cleared by Arrest,1/8/12 2:55,,N/A,N 10TH ST & T ST (STREET),$0.00 ,$0.00 ,UNL student stopped for speeding. Cited for DWI (.140 ABC) and taken to detox.
12000073,TRAFFIC - OTHER,1/8/12 6:03,Cleared by Arrest,1/8/12 6:03,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,"Non-student stopped for speeding, found to be unlicensed, and two open containers of alcohol were observed in the vehicle. Cited and released to a third party."
12000074,LARCENY - STOLEN BIKE,1/8/12 14:06,Cleared by Exception,12/16/11 17:00,1/8/12 14:00,Pound Hall,513 North 17th St (UNL RESIDENCE HALL),$270.00 ,$0.00 ,"Bike taken from racks on the south side of Pound Hall, $250 loss."
12000075,LARCENY - FROM BUILDING,1/8/12 15:51,Cleared by Arrest,12/14/11 7:00,1/6/12 15:00,Harper Hall,1150 North 14th St (UNL RESIDENCE HALL),$175.00 ,$0.00 ,"Items taken from room in Harper Hall, $175 loss."
12000076,LOST OR STOLEN ITEM,1/8/12 18:13,Inactive,1/8/12 3:00,1/8/12 13:00,N/A,2221 S Street #12 (MULTI-DWELLING (7 + UNITS) off campus),$400.00 ,$0.00 ,iPhone taken from 2221 S Street $400 loss.
12000079,SS - CHECK WELFARE OF PERSON,1/8/12 23:16,Cleared by Exception,1/8/12 23:00,1/8/12 23:16,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student's welfare checked after she left a note for her roommate. Student located and no action taken.
12000080,MEDICAL EMERGENCY,1/9/12 7:49,Cleared by Exception,1/9/12 7:49,,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Ofc. dispatched to the City Union regarding a UNL female student that passed out inside the women's restroom.  Female was transported to the hospital for further treatment.
12000083,DISTURBANCE - OTHER,1/9/12 11:29,Cleared by Exception,10/1/11 12:00,12/31/11 16:00,N/A,(INTERNET/CYBERSPACE),$0.00 ,$0.00 ,Person receiving unwanted facebook and tweet massages.
12000105,DISTURBANCE - OTHER,1/9/12 12:58,Cleared by Exception,1/7/12 15:00,,N/A,(STREET),$0.00 ,$0.00 ,"Person making possible threats against the University, found to be false."
12000084,LITTERING,1/9/12 14:26,Cleared by Arrest,1/9/12 14:26,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,"Person cited for Littering for throwing a cigarette but out a moving car window, 17th Q-R Street."
12000085,MEDICAL EMERGENCY,1/9/12 14:39,Cleared by Exception,1/9/12 14:39,,Barkley Center,4075 East Camp Loop (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Person at Barkley Memorial Center having a possible seizure, taken to St. Elizabeth by LFR."
12000086,LARCENY - SHOPLIFTING,1/9/12 15:35,Inactive,1/9/12 15:05,1/9/12 15:30,Union-City,"1400 R St (UNL SUPPORT FACILITY (office, service))",$90.00 ,$0.00 ,3 pairs of earbuds stolen from University Bookstore. Investigation continues.
12000087,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/9/12 17:16,Inactive,1/4/12 17:00,1/4/12 19:00,Campus Recreation Center,841 North 14th St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,"Hit and Run accident in the area 10 Loop, $516 damage."
12000091,BURGLARY,1/10/12 7:56,Cleared by Exception,1/9/12 19:20,1/10/12 7:30,N/A,"8301 Havelock Avenue (UNL SUPPORT FACILITY (office, service))","$4,106.00 ",$360.00 ,Ofc was dispatched to the Agronomy complex located at 8301 Havelock Avenue on a report of a burglary. Investigation continues.
12000092,MEDICAL EMERGENCY,1/10/12 11:54,Cleared by Exception,1/10/12 11:54,,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student suffered a seizure during class and struck her head on the floor. Transported to the hospital by LFR.
12000093,ACCIDENTS - P.D. NOT REPORTABLE,1/10/12 12:57,Cleared by Exception,1/10/12 12:57,,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$500.00 ,UNL student struck another vehicle while attempting to park in the garage.
12000101,ALCOHOL - MINOR IN POSSESSION,1/11/12 1:10,Cleared by Arrest,1/11/12 1:10,,Alpha Chi Omega,716 N 16th (STREET),$0.00 ,$0.00 ,A UNL student was cited/released for MIPC. BrAC 0.208.
12000104,SS - CHECK WELFARE OF PERSON,1/11/12 10:22,Cleared by Exception,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,"Check welfare on person, found to be ok."
12000107,MEDICAL EMERGENCY,1/11/12 12:44,Cleared by Exception,1/11/12 12:44,,Andrews Hall,625 North 14th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Person fainted in Andrews Hall, LFD transported to Bryan East for further evaluation."
12000111,MEDICAL EMERGENCY,1/11/12 14:57,Cleared by Exception,1/11/12 14:57,,Phi Kappa Psi,1548 S Street (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL student with flu-like symptoms and hyperventilation. Transported to the hospital by LFR.
12000112,OUTSIDE - O.P.S. OTHER,1/11/12 15:44,Inactive,12/7/11 0:00,1/4/12 0:00,N/A,1442 N 14th Street (UNKNOWN),$0.00 ,$0.00 ,UNLPD officer met with a student to discuss safety concerns regarding incidents off-campus.
12000116,NARCOTICS - POSSESSION,1/11/12 20:17,Cleared by Arrest,1/11/12 20:17,,Abel Hall,880 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student cited/released for Possession of Marijuana < 1 oz (.8 grams) and Possession of Drug Paraphernalia.
12000119,"PROPERTY DAMAGE - UNINTENTIONAL,NON TRAFFIC",1/12/12 5:28,Inactive,1/10/12 7:00,1/10/12 10:30,College of Business Admin.,512 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$4.00 ,Custodian reported a shelf had been removed from a restroom wall and placed on the floor.  Facilities Management notified by custodial services.
12000121,ASSAULT - NON DOMESTIC,1/12/12 10:03,Cleared by Arrest,1/12/12 10:03,,Sandoz Hall,820 North 17th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Physical altercation between a UNL student and a family member. Family member cited/released for 3rd Degree Assault.
12000122,LARCENY - FROM BUILDING,1/12/12 11:15,Cleared by Arrest,11/1/11 0:01,1/11/12 13:00,Nebraska Hall,900 North 16th St (UNL ACADEMIC BUILDING),"$1,122.00 ",$0.00 ,Theft of 2 IPad2 and three IPad 2 cases.
12000123,UNL POLICY VIOLATION -OTHER,1/12/12 13:28,Inactive,12/28/11 14:46,1/12/12 12:54,Love Library North,"1300 R (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,Possible non-student using a UNL student's information to log into computers. Investigation ongoing.
12000124,LARCENY - GAS FROM SELF SERVICE PUMP,1/12/12 14:37,Inactive,1/12/12 14:32,1/12/12 14:37,Casey's,1540 P St. (GAS/SERVICE STATION),$36.38 ,$0.00 ,Driver failed to pay for fuel after canceling the pay at the pump transaction.
12000126,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/12/12 15:05,Inactive,1/12/12 11:30,1/12/12 15:00,Memorial Stadium,740 Stadium Dr. (GOV'T PARKING LOT (UNL)),$0.00 ,$800.00 ,Red Honda Accord sustained damage while parked in the north lot by an unknown white vehicle.
12000130,DISTURBANCE - OTHER,1/12/12 15:32,Cleared by Exception,1/12/12 15:32,,Beta Theta Phi,1515 R St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Disagreement over a non-resident's presence within the house. Situation was mediated with no citations issued.
12000128,SS - CIVIL STANDBY,1/12/12 15:33,Inactive,1/10/12 15:33,1/12/12 15:33,N/A,(UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Civil standby at Canfield Administration building.
12000131,LARCENY - FROM BUILDING,1/12/12 15:43,Inactive,11/22/11 17:00,1/12/12 15:43,Military & Naval Science,1360 Vine St (UNL ACADEMIC BUILDING),$633.50 ,$0.00 ,Padlock and the contents of a locker found missing. Occurred sometime after late November.
12000132,DISTURBANCE - OTHER,1/12/12 16:09,Cleared by Exception,1/12/12 9:40,1/12/12 15:24,College of Dentistry,3975 Potter St (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student reported unwanted written communication from a non-student who lives in her hometown.
12000136,TRESPASSING,1/12/12 18:16,Cleared by Arrest,1/12/12 18:16,1/12/12 18:16,Oldfather Hall,660 North 12th St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,Officer recognized a person previously banned from campus inside the building using a computer. Cited for Trespassing and lodged at jail for an arrest warrant.
12000138,LOST OR STOLEN ITEM,1/12/12 19:13,Inactive,12/17/11 20:20,1/12/12 19:00,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$10.00 ,$0.00 ,Set of interior keys unaccounted for.
12000141,ALCOHOL - MINOR IN POSSESSION,1/12/12 23:20,Cleared by Arrest,1/12/12 23:20,,N/A,Y ST & N 17TH ST (STREET),$0.00 ,$0.00 ,UNL Student cited/released for MIPC (.015 BrAC) and speeding on a traffic stop.
12000142,ALCOHOL - MINOR IN POSSESSION,1/13/12 0:09,Cleared by Arrest,1/13/12 0:09,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL Student cited/released for MIPC (.096 BrAC) during a traffic stop.
12000143,ALCOHOL - MINOR IN POSSESSION,1/13/12 1:39,Cleared by Arrest,1/13/12 1:39,,Smith Hall,1120 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Four UNL Students cited/released for MIPC (.034, .126, .127 and .099 BrAC's)."
12000144,LITTERING,1/13/12 2:19,Cleared by Exception,1/13/12 2:19,,Alpha Chi Omega,716 N 16th (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL Student contacted after numerous parties were observed to toilet paper the trees of Alpha Chi Omega.  UNL Policy Violation referred to Judicial Affairs.
12000145,ALCOHOL - MINOR IN POSSESSION,1/13/12 2:43,Cleared by Arrest,1/13/12 2:43,,N/A,N 14TH ST & R ST (STREET),$0.00 ,$0.00 ,Two UNL students cited/released for MIPC on a traffic stop.  BrAC's of .146 and .174.
12000146,VANDALISM - OTHER,1/13/12 4:23,Inactive,1/12/12 7:00,1/12/12 22:00,Richards Hall,560 Stadium Dr (UNL ACADEMIC BUILDING),$0.00 ,$20.00 ,Damage to the lock hinge on the west dock door.  No suspects.
12000147,ACCIDENTS - P.D. NOT REPORTABLE,1/13/12 10:34,Cleared by Exception,1/13/12 10:34,,N/A,1120 Avery Avenue (GOV'T PARKING LOT (UNL)),$0.00 ,$500.00 ,Construction vehicle struck a State of NE vehicle. Minor damage.
12000148,MEDICAL EMERGENCY,1/13/12 11:52,Cleared by Exception,1/13/12 11:52,,Burnett Hall,1220 T St (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL student was transported to St. Elizabeth hospital after having a seizure.
12000150,LOST OR STOLEN ITEM,1/13/12 13:33,Cleared by Exception,12/26/11 0:00,12/27/11 23:59,N/A,(UNKNOWN),$0.00 ,$0.00 ,UNL student lost a passport while visiting Florida.
12000153,DISTURBANCE - OTHER,1/13/12 17:46,Inactive,1/7/12 21:15,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Verbal disturbance between an RA and a resident.
12000156,ALCOHOL - MINOR IN POSSESSION,1/14/12 0:10,Cleared by Arrest,1/14/12 0:10,,N/A,N 16TH ST & U ST (SIDEWALK),$0.00 ,$0.00 ,UNL student taken to detox and cited for MIP-C. She tested a .249 BAC.
12000158,ALCOHOL - MINOR IN POSSESSION,1/14/12 1:09,Cleared by Arrest,1/14/12 1:09,,19th/Vine Parking Garage,1810 Vine St. (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,Two UNL students cited and released for MIP-C after one of them was observed vomiting (.126 & .017 BAC).
12000159,ALCOHOL - DWI,1/14/12 2:17,Cleared by Arrest,1/14/12 2:17,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNL student stopped for speeding. Taken to detox and cited for DWI (.141 BAC).
12000160,FIRE - FALSE ALARM,1/14/12 3:07,Cleared by Arrest,1/14/12 3:07,,Delta Tau Delta,715 North 16th St. (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,UNL student used a fire extinguisher (for no lawful reason) which set off the fire alarm. Cited for False Reporting and MIP-C (.161 BAC). Second student cited MIP-C (.255 BAC).
12000161,TRESPASSING,1/14/12 5:57,Cleared by Arrest,1/14/12 5:57,,Innovation Campus,2100 State Fair Park Drive (SPORT FACILITIES),$0.00 ,$0.00 ,Transient found passed out in the Ice Box after hours. Cited for trespassing and taken to detox (.171 BAC).
12000167,DISTURBANCE - OTHER,1/14/12 20:05,Inactive,1/5/12 0:00,1/7/12 23:59,N/A,(INTERNET/CYBERSPACE),$0.00 ,$0.00 ,Victims reported receiving messages over Twitter (not threatening nor obscene).
12000168,LARCENY - FROM MOTOR VEHICLE,1/14/12 20:29,Inactive,1/13/12 13:20,1/14/12 20:25,515 N 19th Parking Lot Vine to,515 North 19th Street (GOV'T PARKING LOT (UNL)),$200.00 ,$0.00 ,Catalytic converter stolen from a vehicle.
12000169,ALCOHOL - DRUNK,1/14/12 22:14,Cleared by Exception,1/14/12 22:14,,Innovation Campus,2100 State Fair Park Drive (SPORT FACILITIES),$0.00 ,$0.00 ,Transient contacted near the Ice Box. He was issued a trespass letter and taken to detox (.393 BAC).
12000170,NARCOTICS - OTHER,1/14/12 22:19,Cleared by Exception,1/14/12 22:19,,Fedde Hall,1601 North 35th Street (UNL RESIDENCE HALL),$0.00 ,$0.00 ,Marijuana smelled coming from a room but the resident was not located.
12000171,DISTURBANCE - OTHER,1/14/12 23:38,Cleared by Arrest,1/14/12 22:38,,Lied Center,"301 North 12th St (UNL SUPPORT FACILITY (office, service))",$0.00 ,$0.00 ,UNL student cited/released for Disturbing the Peace after making an obscene gesture towards a high school student.
12000172,ALCOHOL - MINOR IN POSSESSION,1/15/12 0:59,Cleared by Arrest,1/15/12 0:59,,N/A,N 17TH ST & R ST (STREET),$0.00 ,$0.00 ,UNL student and non-student were passengers in a vehicle. They were cited for MIP-C and released (.061 & .092 BAC).
12000175,ALCOHOL - DWI,1/15/12 2:03,Cleared by Arrest,1/15/12 2:03,,N/A,N 17TH ST & VINE ST (STREET),$0.00 ,$0.00 ,Non-student stopped for speeding. Cited for .02 Violation (.075 BAC) and MIP. Passenger cited for MIP  (.110 BAC) and Open Container.
12000174,ASSAULT - NON DOMESTIC,1/15/12 2:04,Cleared by Arrest,1/15/12 2:04,,Andersen Hall,200 Centennial Mall North (GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited for 3rd Degree Assault after he assaulted a non-student. Non-student transported to Bryan/LGH West.
12000176,DISTURBANCE - OTHER,1/15/12 5:29,Inactive,1/15/12 5:29,,Alpha Gamma Rho,1430 Idylwild (OFF CAMPUS/GREEK HOUSING),$0.00 ,$0.00 ,Fraternity members contacted for hitting golf balls at surrounding houses. No damage found.
12000178,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/15/12 11:40,Cleared by Arrest,,,N/A,1830 Vine Street (GOV'T PARKING LOT (UNL)),$0.00 ,$200.00 ,Ofc. dispatched to the parking lot east of Sandoz Hall on a hit and run accident.
12000180,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/15/12 15:44,Cleared by Arrest,1/15/12 15:34,,Sandoz Hall,820 North 17th St (GOV'T PARKING LOT (UNL)),$0.00 ,$900.00 ,"Hit and Run accident in the Sandoz Hall parking lot, $900 damage. Person responsible found and cited for Leaving the Scene of Accident."
12000183,DISTURBANCE - OTHER,1/15/12 18:02,Cleared by Exception,1/15/12 18:02,,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,"Assisted housing in removing person who's housing contract was canceled, this occured at Selleck Hall."
12000184,MEDICAL EMERGENCY,1/15/12 18:35,Cleared by Exception,1/15/12 18:35,,The Village,1055 North 16 St. (UNL APARTMENT),$0.00 ,$0.00 ,"Person have rapid heartbeat after ingesting adderall, at The Village, taken to Bryan LGH West by LFR."
12000186,FRAUD - CREDIT CARDS/ATM/BANK CARD,1/15/12 19:55,Cleared by Exception,1/13/12 12:00,1/13/12 20:00,N/A,1300 Q Street (OTHER RETAIL BUS.),$0.00 ,$0.00 ,"Person report unknown person make four transaction at the Nebraska Bookstore on their bank card, loss $421."
12000188,NARCOTICS - POSSESSION,1/15/12 23:34,Cleared by Arrest,1/15/12 23:34,,N/A,N 14TH ST & VINE ST (STREET),$0.00 ,$0.00 ,UNO student stopped for expired plates. Odor of marijuana inside the car. Cited/released for possession less than an ounce and paraphernalia.
12000190,NARCOTICS - POSSESSION,1/16/12 1:34,Cleared by Arrest,1/16/12 1:34,,1220 N. 14th,(SIDEWALK),$0.00 ,$0.00 ,UNL student cited/released for drug paraphernalia after he was contacted under a bridge.
12000193,TRESPASSING,1/16/12 4:18,Cleared by Exception,1/16/12 4:18,,Nebraska Union,1400 R St (SIDEWALK),$0.00 ,$0.00 ,Four non-students contacted for riding bicycles and performing stunts. Each issued a trespass policy letter.
12000198,OUTSIDE - O.P.S. OTHER,1/16/12 13:43,Inactive,,,N/A,(UNKNOWN),$0.00 ,$0.00 ,"Request from Waco PD Tx to help return stolen property that a UNL student had in their possession, item mailed to Waco PD."
12000199,ACCIDENTS - P.D. H&R NOT REPORTABLE,1/16/12 13:57,Inactive,1/9/12 8:45,1/13/12 20:00,17 & R Parking Garage,300 North 17th St (GOV'T PARKING GARAGE (UNL)),$0.00 ,$0.00 ,"Possible hit and run in the 17th and R parking garage, $700 damage."
12000200,LARCENY - FROM BUILDING,1/16/12 14:04,Inactive,1/14/12 22:00,1/15/12 2:00,Phi Gamma Delta,1425 R St. (OFF CAMPUS/GREEK HOUSING),"$1,100.00 ",$0.00 ,"Apple Mac Book Pro laptop computer taken from room in Phi Gamma Delta Fraternity, $1100 loss."
12000203,DISTURBANCE - OTHER,1/16/12 16:24,Inactive,1/16/12 16:10,1/16/12 16:20,Andersen Hall,200 Centennial Mall North (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,"Unknow person got into the KRNU broadcast room and got on the radio with out permission, in Andersen Hall."
12000207,MEDICAL EMERGENCY,1/17/12 2:53,Cleared by Exception,1/17/12 2:53,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL student fainted causing a laceration to her nose.  Transported to Bryan LGH West for further evaluation and treatment.
12000209,LARCENY - FROM MOTOR VEHICLE,1/17/12 9:10,Unfounded,1/13/12 10:00,1/13/12 18:00,Theta Xi,1535 R St (OFF CAMPUS/GREEK HOUSING),$200.00 ,$0.00 ,"A Amazon Kindle Fire Tablet P.C. was taken from a vehicle while parked in the Theta Xi Fraternity lot, $200 loss."
12000213,LARCENY - FROM BUILDING,1/17/12 15:49,Inactive,1/13/12 13:30,1/13/12 13:40,Nebraska Union,"1400 R St (UNL SUPPORT FACILITY (office, service))",$350.00 ,$0.00 ,"Person reported his Apple I phone stolen from the City Union, $350 loss."
12000218,BURGLARY,1/17/12 17:42,Unfounded,1/17/12 15:00,1/17/12 16:30,Selleck Quad,600 North 15th St (UNL RESIDENCE HALL),$910.00 ,$0.00 ,UNL Student reports loss of wallet and contents from locked dorm room.
12000219,FRAUD - CREDIT CARDS/ATM/BANK CARD,1/17/12 19:03,Cleared by Arrest,1/17/12 11:00,1/17/12 12:20,Barkley Center,4075 East Camp Loop (UNL ACADEMIC BUILDING),$0.00 ,$0.00 ,UNL graduate student reports numerous credit cards stolen and used at stores in Lincoln.
12000220,BURGLARY,1/17/12 19:45,Inactive,1/16/12 18:00,1/17/12 19:00,Selleck Quad 4000,600 North 15th St. (UNL RESIDENCE HALL),$235.00 ,$0.00 ,UNL student reported numerous items stolen from her locked dorm room.
12000223,NARCOTICS - POSSESSION,1/17/12 23:03,Cleared by Arrest,1/17/12 23:03,,1220 N. 14th,(GOV'T PARKING LOT (UNL)),$0.00 ,$0.00 ,UNL student cited/released in parking lot found to have .3 grams marijuana and paraphernalia.
12000224,NARCOTICS - POSSESSION,1/18/12 1:51,Cleared by Arrest,1/18/12 1:51,,Schramm Hall,1130 North 14th St (UNL RESIDENCE HALL),$0.00 ,$0.00 ,UNL Student cited/released in dorm room for .2 grams of marijuana and paraphernalia.
12000229,LOST OR STOLEN ITEM,1/18/12 10:35,Inactive,1/11/12 14:30,1/11/12 15:30,Bessey Hall,1215 U St (UNL ACADEMIC BUILDING),$20.00 ,$0.00 ,"Person reporting losing some items in Bessey hall, $20 loss."
